,AveBedrms,AveOccup,AveRooms,HouseAge,Latitude,Longitude,MedInc,Population,target
66,0.8487928742668327,3.7720797720797723,5.461538461538462,52.0,33.71,-117.9,6.2488,1297.3655172838862,2.52
67,1.639621834470935,3.0,7.5423728813559325,29.0,38.44,-122.98,3.1,1525.9328772735917,1.621
68,0.886165818797954,2.1716566866267466,4.4271457085828345,12.0,34.229307621934225,-118.15,3.125,2176.0,1.986
69,1.1506776723596985,2.9670781893004117,5.950617283950617,44.0,33.60092165197486,-118.03,3.125,721.0,3.522
70,1.3983387513676586,2.9203187250996017,4.709163346613546,21.0,34.65,-120.45,3.1442,733.0,1.316
71,1.1103465635218015,2.25,5.625,52.0,37.36,-121.97,4.575,1186.8224819133702,2.476
72,1.0615631367196237,3.0,5.158730158730159,52.0,37.85,-122.06,3.6437,2092.0,1.865
73,0.8902972130231142,3.0,6.977186311787072,32.0,37.82,-122.19,8.317,635.0,3.659
74,0.9190063163325934,4.11453744493392,3.7753303964757707,52.0,34.23566557827783,-118.2,2.6339,1284.9836752344945,1.457
75,0.8253652172988968,2.3436482084690553,3.8192182410423454,43.0,37.76,-122.51,3.125,1439.0,2.689
76,0.9183447999019467,3.0,3.3582089552238807,43.0,34.01,-118.25,1.7425,1980.0,1.005
77,1.0526599429925323,3.154632152588556,5.733651226158038,4.0,35.14,-118.48,3.6949,4631.0,1.158
78,1.1267719333369168,1.9419795221843004,4.829351535836177,43.0,38.154749808344164,-122.09,2.5156,569.0,1.909
79,1.0022244952765078,3.280078895463511,6.270216962524655,18.0,37.23,-121.01460583040597,5.9225,1663.0,2.658
80,0.9584272357878536,3.0,4.514851485148514,17.0,37.006285454135266,-120.47,3.125,642.0,1.094
81,0.8359157471937309,3.0,2.3333333333333335,52.0,32.71,-117.15,1.6607,531.0,1.375
82,0.8848572319972501,3.0,4.8561872909699,52.0,39.21,-121.06,2.2083,632.4347176741157,1.039
83,1.1184373469124882,3.0,4.997983870967742,52.0,37.76,-122.10263774679797,3.0774,1816.0,3.0
84,0.9785963171313181,3.0,3.7400346620450606,38.0,34.09,-118.36,2.9643,1061.0,3.553
85,1.5011458449440465,3.7613293051359515,5.803625377643504,20.0,34.9,-120.48,3.0559,2119.3056855866107,1.201
86,0.9878053545854613,3.0927643784786643,5.0482374768089056,18.0,39.15455360897285,-122.87,3.125,1667.0,1.761
87,1.2025870541296637,2.6736842105263157,5.2631578947368425,16.0,39.09,-122.42649565206585,2.3062,508.0,1.388
88,1.0097172303111055,2.873267326732673,5.0,7.0,38.27,-122.57,5.3707,2902.0,2.505
89,1.0402126073455253,3.0,5.0625,10.0,37.25444458323328,-120.5,3.125,55.0,0.875
90,0.9022227846222588,1.8706896551724137,3.836206896551724,48.0,34.07,-118.35,3.6111,434.0,4.5
91,0.8800046270958841,3.0,5.0,16.0,38.001347540151755,-121.86,7.3861,1623.2019125288152,2.67
92,1.1204805935298605,2.554585152838428,5.11353711790393,52.0,37.77,-122.29549872469835,3.7036,1015.6035804475123,3.692
93,1.2107330175831397,3.0,5.105812220566319,52.0,37.73,-122.42,2.888,2261.0,2.464
94,1.1611714285270924,2.524,5.0,52.0,37.25,-121.88,2.8636,631.0,2.403
95,1.1403831288546584,2.95985401459854,4.532846715328467,44.0,33.98,-118.3,3.125,811.0,0.952
96,1.3351426941231868,3.0,5.258382642998027,41.0,35.606915102502825,-119.79295687349922,1.9653,940.0,2.361
97,0.9684588619089087,3.0,4.333333333333333,13.0,34.25,-118.4,3.125,1974.5454707919216,1.342
98,1.1067221890060228,3.0,5.0,31.0,37.56,-121.27,2.8558,1067.0,1.0
99,1.1452099268690432,2.5220264317180616,5.348017621145375,20.0,37.99216736473362,-122.05,3.6797,1145.0,2.638
100,1.014503663397326,3.0,5.104105571847508,23.0,34.32,-118.45,4.26,1753.71026816837,1.894
101,1.1021279643958248,3.0,5.640198511166253,35.0,34.688532393194166,-118.56,4.0789,1431.0,1.967
102,1.021285432896061,2.7237762237762237,5.0,38.0,33.58364835584072,-118.09,3.125,779.0,3.599
103,1.1581160259342749,3.0,4.679577464788732,15.0,34.25,-119.17,3.65,1001.0,1.893
104,1.327059698811352,4.100671140939597,4.949664429530201,40.0,33.96,-118.26,1.5303,1222.0,0.953
105,1.5562528774953677,2.6503378378378377,7.787162162162162,29.0,34.25,-117.31,2.7663,1569.0,0.979
106,1.1618753758975995,2.3012048192771086,5.0,26.0,36.45609871465089,-120.0,3.125,1534.7708741565239,1.036
107,1.7144294436380978,2.6482758620689655,10.344827586206897,52.0,34.08,-118.45,7.1576,978.4000494222,5.00001
108,1.1368921026878436,3.0,5.0,52.0,32.77,-117.11,4.3875,478.0,3.0
109,1.0628666925436097,2.4696261682242993,5.413551401869159,52.0,34.02783294850862,-118.13,4.375,1057.0,2.348
110,1.184691118321096,2.880070546737213,5.95326278659612,12.0,34.0,-117.48,3.8529,1821.687260286979,1.455
111,1.0407799339988113,3.0,4.5257510729613735,52.0,36.86528650539647,-120.51,2.3099,1136.4384210488843,0.896
112,1.348869961424814,3.0,7.158371040723982,35.0,34.14,-117.85,3.125,654.0,2.75
113,1.2324400772097928,2.5120274914089347,5.835051546391752,52.0,37.8958080528987,-121.41,3.125,1051.8887829703472,0.872
114,0.8691918079274839,3.0,2.70926517571885,52.0,34.02,-118.26,1.5603,1377.3699708480144,1.096
115,1.1212534353853805,3.9575221238938054,4.945132743362832,52.0,36.93,-121.78,3.125,2236.0,1.784
116,1.1002193242602676,2.64594127806563,4.518134715025907,20.0,32.8622781338252,-117.01,2.9896,1532.0,2.356
117,1.0755597491378541,2.841549295774648,5.0,25.0,38.01,-121.82,3.4722,1541.9627210519484,1.27
118,1.03292172077931,2.359493670886076,5.0,43.0,40.78,-124.16,2.9038,932.0,0.82
119,0.9782296452298649,3.0,5.0,52.0,37.87,-122.29,3.875,1201.786021155296,1.826
120,1.1651421203451893,3.0,5.0,50.0,38.60654313848897,-122.3,3.125,287.0,1.406
121,1.0149838204500643,3.5037593984962405,4.360902255639098,27.0,34.24539012347617,-118.12,3.0909,466.0,1.875
122,0.9954263196552464,3.0,4.008108108108108,52.0,37.37,-122.03,3.0047,1430.0,2.56
123,1.1764529112543034,2.650963597430407,5.0,52.0,34.13,-117.86698949840032,3.125,1275.8341944847944,0.758
124,0.9332675310411656,3.0,4.784883720930233,17.0,39.74,-121.59,2.3798,750.0,0.838
125,1.2056480122249287,2.8422360248447207,5.990062111801242,26.0,37.71,-121.93,3.125,1533.938843395963,2.06
126,1.1155631215463764,2.3575129533678756,5.0,47.0,34.03,-118.32,3.125,455.0,2.232
127,1.2327929227696455,3.1157894736842104,6.029473684210526,15.0,36.3,-119.32,2.9698,1480.0,0.934
128,1.1399961339353002,2.28,6.116,43.0,37.16,-121.9,5.2366,570.0,2.933
129,0.9648012934226706,2.316326530612245,4.789795918367347,52.0,37.97,-122.32,3.9722,1200.6591385720076,1.61
130,1.078337928850912,3.0,5.641176470588236,23.0,33.46698352247304,-117.05,4.087,1712.145851138188,1.348
131,1.1003969473540867,2.1007556675062973,5.92191435768262,4.0,33.5,-117.53410005257925,3.125,1994.79670535894,2.454
132,0.7793874421710942,2.750778816199377,4.797507788161994,27.0,40.61,-122.57,2.8036,883.0,0.934
133,1.0459307203732884,2.4702970297029703,5.6683168316831685,17.0,33.94,-117.6989858010784,4.6389,1805.8994774202492,1.655
134,0.889680522084408,2.415954415954416,4.760683760683761,17.0,38.6,-121.28,3.1194,1420.535394152279,1.125
135,1.2999869863872515,1.7039473684210527,5.0,16.0,33.22,-117.23,2.0246,1036.0,1.488
136,0.7283853260923028,1.4611708482676224,3.862604540023895,52.0,38.57,-121.47,3.125,846.8644628010243,1.681
137,1.1968835900859833,1.8352059925093633,5.0,52.0,32.8,-117.25,3.2663,490.0,2.706
138,1.1423772312159972,3.0,5.453125,37.0,34.63751234150969,-118.19,3.2125,276.0,1.25
139,1.1650579254935014,3.729299363057325,5.0,41.0,36.59,-119.45,1.6875,1171.0,0.661
140,1.2311307154376046,3.2732855680655066,5.050153531218014,9.0,36.92,-121.77,3.5,3198.0,1.948
141,1.2162614639338916,3.0593047034764824,5.625766871165644,21.0,36.16,-119.35,2.3882,1496.0,0.492
142,0.9912921707063482,3.282371294851794,4.511700468018721,52.0,37.97,-122.35,3.2188,2104.0,1.138
143,1.1271801519433122,1.9357021996615906,5.269035532994923,52.0,37.75,-122.27232138806238,4.0,1007.7248276701266,3.75
144,0.8863855940228422,4.381889763779528,4.683727034120735,27.0,34.09,-118.06060342356322,4.1304,3339.0,1.605
145,1.0588674818112054,3.0,4.22020725388601,39.0,37.721377109393416,-121.9,2.4663,804.0,2.365
146,1.1080298306350826,3.0668016194331984,5.0,21.0,33.78,-117.87,3.125,1798.5239622921817,1.685
147,1.079388636000699,2.1313432835820896,5.0,28.0,37.89,-122.07,4.3864,1428.0,2.668
148,1.2415122967160563,2.4334763948497855,7.304721030042918,28.0,32.96211410576666,-117.77,7.2217,1134.0,5.00001
149,1.0671733955898492,2.1516936671575846,5.5581737849779085,52.0,37.86,-122.26,3.125,1063.994101051825,2.895
150,0.954785029091509,3.0,4.86254295532646,35.0,33.84,-118.18,3.125,591.0,3.156
151,1.05914029487238,3.0,5.0,46.0,38.291532336658804,-122.5,3.125,841.0,2.788
152,1.0036750268011367,3.059681697612732,5.0,30.0,35.55424898562842,-119.05,3.6548,2307.0,0.847
153,1.0164684464793812,3.626923076923077,5.076923076923077,14.0,32.68,-117.04,5.0947,943.0,1.527
154,0.824474666064889,2.742957746478873,5.475352112676056,32.0,37.25,-121.07756907964277,6.0358,779.0,2.601
155,0.9272248969210413,2.8861607142857144,4.361607142857143,33.0,37.66,-121.31906030536678,3.0489,1293.0,1.526
156,3.8219654521274737,2.3375,20.2,19.0,36.79,-118.94797743261289,3.7857,187.0,0.786
157,1.1104284276470704,3.0,6.234299516908212,44.0,37.829142988927444,-122.16,5.397,1006.0,3.417
158,1.096996650930441,3.311320754716981,5.0,32.0,34.07,-118.13,3.125,1404.0,2.205
159,1.2486812978832305,2.761904761904762,6.128571428571429,33.0,36.28969406540837,-119.72,3.2019,580.0,1.125
160,1.164660402319683,2.67688679245283,5.0,16.0,37.25,-120.58296291470742,3.125,1135.0,0.975
161,1.1361015207500795,5.892733564013841,5.522491349480969,52.0,33.90086690874173,-117.88,3.125,1703.0,1.849
162,1.1319172858994655,3.0,4.297247706422018,4.0,33.19,-117.26,2.9469,1518.0,2.161
163,0.9086686354072082,2.995305164319249,5.673708920187793,36.0,33.9,-118.02,5.5601,1276.0,2.052
164,1.2506086668690255,2.6802168021680215,5.0,16.0,37.38,-119.72,2.6071,989.0,1.037
165,1.1971151297303226,3.0,4.7352380952380955,9.0,33.44805906076908,-117.24,2.1293,1938.0,1.514
166,1.109277937347601,2.7457627118644066,5.867796610169491,28.0,38.11586113205726,-122.07,3.125,810.0,2.598
167,1.0473190777239445,3.0,6.2155844155844155,17.0,39.01,-121.02,3.9734,1173.6334400678406,1.854
168,0.9365220888083154,1.7850368809272918,3.5869336143308748,17.0,34.14,-118.14,2.9511,1716.5210437945807,2.823
169,1.0754535970169687,3.0,5.356401384083045,52.0,34.14,-118.43769746717517,3.125,2855.0,2.221
170,1.3694415884346025,2.735576923076923,6.913461538461538,33.0,37.64,-121.05,3.3516,569.0,1.5
171,1.0616317432684408,2.592085235920852,5.342465753424658,52.0,37.78,-122.44,3.125,1703.0,2.8
172,0.9896111640219374,2.8193146417445485,6.193146417445483,52.0,39.33,-120.2,3.125,396.7765734443019,1.095
173,1.1009937766345583,2.8715277777777777,5.1875,19.0,36.1,-118.93,2.3792,1520.0664511485684,0.9
174,1.1932731434853618,4.138297872340425,4.680851063829787,52.0,36.86,-121.42,2.6818,389.0,2.25
175,0.7496366476849463,1.5114578254509996,3.5860555826426133,14.0,37.84,-122.3,4.0018,3100.0,1.438
176,1.1794544729554346,3.0,5.267948717948718,17.0,34.11,-117.77065866420298,2.7757,1801.0997005587978,1.098
177,1.0292255761667466,2.0547045951859957,5.0,46.0,38.57,-121.43,3.5893,939.0,1.42
178,0.9600064983185437,3.0,4.615671641791045,23.0,32.75,-117.16,3.125,1818.2529656014067,2.455
179,1.163549205010595,2.317073170731707,5.463414634146342,18.0,38.53,-121.93841830136711,3.1042,95.0,1.65
180,1.218563556135427,3.0,3.781779661016949,52.0,35.29,-120.65,1.4492,1424.295147554456,2.229
181,1.135909040904,3.0,5.0,38.0,38.7,-122.14452928014272,2.7171,569.0,1.313
182,1.051559210336059,3.9276485788113695,5.170542635658915,22.0,37.64,-121.03,3.148,1544.419231478163,1.023
183,1.0256324017541143,2.432234432234432,5.622710622710622,24.0,39.77,-121.59,2.3068,664.0,0.973
184,0.7136589459892626,2.509727626459144,3.8910505836575875,43.0,34.01,-118.41,4.7031,1290.0,3.025
185,1.1545600871002328,2.7081850533807827,6.01779359430605,42.0,32.7,-117.18,5.1386,1358.3086597632446,4.045
186,1.0715314093437307,3.0,6.363395225464191,30.0,34.19,-118.64,6.0094,1062.0,2.456
187,0.9921600093740164,3.0,4.802056555269923,8.0,38.02,-121.28,3.175,1735.7726531462413,0.959
188,1.0454633284430432,1.9737654320987654,4.137345679012346,23.0,33.411375091457145,-117.12,2.1597,1279.0,1.161
189,0.899484344494704,3.2815126050420167,4.5210084033613445,45.0,33.95,-117.90545452548346,3.95,781.0,1.64
190,1.1585088754300283,3.0,5.0,52.0,33.25683064221562,-117.19,3.125,1272.3297322505914,1.625
191,1.1957859824444608,3.109278350515464,5.812371134020618,52.0,34.07,-118.1518561066004,3.125,1508.0,1.917
192,1.105941850241468,4.058139534883721,4.686046511627907,49.0,34.33413229406895,-118.15,2.3654,698.0,1.375
193,0.9449371667557482,3.085526315789474,5.822368421052632,36.0,34.26,-118.48,5.749,1538.9106300711373,2.38
194,1.2082805532386818,1.5650557620817844,5.5799256505576205,16.0,33.18,-117.28,3.125,842.0,1.573
195,1.0024523110447188,2.3452380952380953,5.73015873015873,13.0,37.46,-121.78771971348311,6.0255,1182.0,4.093
196,1.1900361678979632,3.0,5.0,52.0,36.77,-120.25470564872066,3.125,1117.0,0.656
197,1.0490284037192357,4.016,3.7413333333333334,52.0,33.98,-118.2,2.0,1506.0,1.727
198,1.1554065371684583,2.158273381294964,4.92326139088729,52.0,34.05,-118.38,3.0707,900.0,4.179
199,1.0813858607769475,3.0,5.0,26.0,33.72,-117.99,3.125,801.0,2.557
200,0.6879354494430832,2.13855421686747,4.126506024096385,25.0,34.07,-118.32,3.125,1420.0,4.045
201,1.047084542163594,2.793594306049822,5.519572953736655,14.0,38.1,-121.29,3.775,1548.106326460509,1.633
202,1.1335479291847417,3.0231788079470197,7.02317880794702,52.0,34.13,-117.65,5.9328,913.0,2.559
203,1.172168718820421,3.0,6.811111111111111,13.0,39.02,-121.08,4.2031,752.0,2.096
204,1.1912301418100188,3.0,8.460972017673049,24.0,34.15,-117.87,8.2827,1410.7700720526282,4.514
205,1.3484324226589202,3.0,6.910372608257805,6.0,33.57,-117.58463549976787,3.9617,5860.0,1.83
206,1.062507397825728,2.679890560875513,4.897400820793433,52.0,38.27,-122.03,2.7284,1959.0,1.185
207,0.9048795236170601,2.6,6.140540540540541,52.0,31.785943024557042,-115.39,6.2558,1338.1561541878782,1.463
208,0.9700056688319147,3.368653421633554,3.622516556291391,21.0,34.4415102632901,-118.29,2.087,1526.0,1.413
209,1.0421458995724446,2.887372013651877,4.395904436860068,52.0,37.97,-121.25,1.7895,846.0,0.631
210,0.7890472059887816,5.713114754098361,2.930327868852459,15.0,33.74,-117.91,3.3846,1394.0,1.625
211,1.2004624246585731,3.641025641025641,5.17948717948718,44.0,39.17,-122.91,3.125,142.0,0.683
212,1.1616248523270922,3.8121546961325965,5.193370165745856,43.0,37.96,-121.26,3.125,1190.953599818802,0.623
213,1.1164647293576397,3.0784313725490198,5.0,35.0,34.162510023638475,-118.12,3.125,1490.6138574924353,1.974
214,1.0506986531832165,2.156739811912226,5.0,6.0,33.1,-117.29,3.125,2064.0,2.598
215,1.1194161723249643,3.0,5.857142857142857,34.0,37.66,-122.1,4.6875,342.0,2.006
216,1.122889211053291,3.0,5.0,44.0,34.12876580643187,-118.14,3.125,745.0,2.134
217,1.0844595629298528,2.655511811023622,3.793307086614173,47.0,34.03,-118.34,1.3444,1349.0,1.25
218,1.2824966955380361,3.0,6.329545454545454,29.0,33.93,-117.73361359185277,3.7969,1140.0,1.694
219,0.9554807617951546,2.022364217252396,3.490415335463259,52.0,37.77,-122.42,2.7794,1266.0,3.5
220,1.1545256476773087,1.64,4.46,16.0,32.8,-117.05,3.0035,574.0,0.946
221,1.2257095831355045,2.688607594936709,6.372151898734177,14.0,37.36689076657139,-121.63,4.9028,2124.0,3.35
222,0.9966537714987673,2.6936542669584247,4.3347921225382935,22.0,33.91,-118.11,3.125,1231.0,1.537
223,1.0281869448703365,5.228515625,4.9375,26.0,37.32,-121.81,4.1165,1701.1938710664053,1.649
224,1.1069192772493341,3.0,5.980487804878049,43.0,38.1,-122.49,4.9286,491.0,3.07
225,1.0622549853035164,2.574193548387097,4.2494623655913975,52.0,37.68,-122.11,2.5772,1197.0,1.702
226,0.7757298537695174,3.0,3.4686868686868686,35.0,34.2,-118.44,3.125,1628.0,2.256
227,1.0842315743086335,3.0823529411764707,7.207843137254902,52.0,38.97,-121.05,4.8214,1572.0,2.019
228,1.1558769073761734,3.0,5.442655935613682,20.0,32.8,-116.70961900982469,3.7159,1198.0,1.689
229,1.15702861641876,1.9323116219667944,5.0,52.0,38.78,-121.23,3.125,1513.0,1.426
230,1.0197405823256496,2.6611764705882353,3.0541176470588236,31.0,34.14,-118.0,1.0548,1131.0,1.781
231,0.9889967709818013,2.7552083333333335,5.0,37.0,32.78,-116.66786235996655,4.7941,529.0,1.617
232,1.241306009204104,3.0,6.284414106939704,31.0,37.39,-121.84,3.125,2848.0,2.299
233,1.0134163756181298,3.0,6.083870967741936,8.0,36.83,-119.87267973279482,4.9327,475.0,0.895
234,0.8760672631064086,1.8588957055214723,6.266871165644171,52.0,33.718988138764416,-118.6,8.4331,606.0,5.00001
235,1.5704670339552589,2.7011494252873565,9.080459770114942,52.0,38.43,-121.85,5.0862,917.1861271143734,1.665
236,1.0418367874181609,3.0,5.0,35.0,34.17,-118.43,5.451,1443.3137739137255,3.418
237,0.7317057542989023,3.0,3.9006226053639845,4.0,32.55903333821226,-117.22,3.125,7604.0,2.808
238,1.1374963002769363,3.0,7.825970548862115,34.0,35.43145761123381,-120.11023014847135,8.496,1368.9983622246782,5.00001
239,1.0429805348631564,3.6621160409556315,5.0,38.0,34.29,-118.43,3.6726,1540.8281270125026,1.546
240,0.8722300469401123,3.0106571936056836,4.975133214920071,16.0,40.56,-122.35,3.125,1695.0,0.816
241,1.0637827140101468,3.0,4.7515625,34.0,33.91,-118.32,3.125,1920.0,1.813
242,1.2198214679624542,3.1354838709677417,5.987096774193549,52.0,32.82,-116.92285484463096,4.0048,1458.0,1.846
243,1.0030982317596546,3.0,5.437837837837838,14.0,39.18,-121.16,3.1042,1237.6312780281569,1.52
244,1.2213977570941772,1.9736842105263157,5.815789473684211,24.0,37.9,-122.56,5.1292,75.0,3.625
245,1.0657658337867364,2.2220753469927295,5.606080634500992,17.0,37.56776535085335,-121.54,3.125,3362.0,2.179
246,1.0107905918911495,3.397402597402597,4.28051948051948,47.0,34.12,-117.29,1.2069,1308.0,0.682
247,1.0108943892422957,2.2691029900332227,5.275747508305648,33.0,32.81,-117.24,3.125,1555.9644941663228,3.324
248,0.933272260744614,2.923076923076923,4.6923076923076925,43.0,37.66,-121.76805563832929,3.125,1102.0,2.815
249,0.8673602137958678,3.119718309859155,4.380281690140845,39.0,34.03,-118.46,3.125,886.0,3.25
250,1.0864418531220625,2.680430879712747,4.926391382405745,52.0,38.34,-122.71,3.125,1168.5692416444308,1.62
251,1.1767010726671163,2.4346289752650176,5.925795053003534,52.0,37.89,-122.05650136413247,4.2625,689.0,3.106
252,1.2533581209888727,2.8075471698113206,5.841509433962264,52.0,40.07,-123.17697664780992,1.9773,744.0,0.55
253,1.0913957922700206,2.734513274336283,6.088495575221239,37.0,34.22,-118.93078103429343,3.125,618.0,4.318
254,1.0973255484661681,2.0281879194630874,3.785234899328859,27.0,36.98,-122.01,2.589,1690.2683918354578,2.424
255,0.8538021596201677,3.0,7.114427860696518,50.0,34.19,-118.95833002122396,9.532,1237.0501545021343,4.833
256,0.8984702303351231,4.208108108108108,3.672972972972973,52.0,34.05,-118.03,2.7955,1557.0,1.575
257,0.9529537329901263,3.053742802303263,5.756238003838772,4.0,34.02,-117.58,5.2692,3182.0,1.748
